"","X","incident_id","data_year","ori","pug_agency_name","pub_agency_unit","agency_type_name","state_abbr","state_name","division_name","region_name","population_group_code","population_group_description","incident_date","adult_victim_count","juvenile_victim_count","total_offender_count","adult_offender_count","juvenile_offender_count","offender_race","offender_ethnicity","victim_count","offense_name","total_individual_victims","location_name","bias_desc","victim_types","multiple_offense","multiple_bias","Anti.Black.or.African.American","Anti.White","Anti.Arab","Anti.Protestant","Anti.Islamic..Muslim.","Anti.Gay..Male.","Anti.Asian","Anti.Catholic","Anti.Multiple.Religions..Group","Anti.Hispanic.or.Latino","Anti.Lesbian..Female.","Anti.Other.Race.Ethnicity.Ancestry","Anti.Jewish","Anti.American.Indian.or.Alaska.Native","Anti.Lesbian..Gay..Bisexual..or.Transgender..Mixed.Group.","Anti.Heterosexual","Anti.Atheism.Agnosticism","Anti.Bisexual","Anti.Physical.Disability","Anti.Mental.Disability","Anti.Jehovah.s.Witness","Anti.Church.of.Jesus.Christ","Anti.Buddhist","Anti.Sikh","Anti.Other.Christian","Anti.Hindu","Anti.Eastern.Orthodox..Russian..Greek..Other.","Anti.Transgender","Anti.Gender.Non.Conforming","Anti.Male","Aggravated.Assault","Intimidation","Simple.Assault","Robbery","Destruction.Damage.Vandalism.of.Property","Murder.and.Nonnegligent.Manslaughter","Arson","Burglary.Breaking...Entering","Not.Specified","Rape","Motor.Vehicle.Theft","Drug.Narcotic.Violations","Theft.From.Motor.Vehicle","All.Other.Larceny","Shoplifting","Weapon.Law.Violations","Theft.of.Motor.Vehicle.Parts.or.Accessories","Counterfeiting.Forgery","Fondling","Kidnapping.Abduction","Theft.From.Building","Pornography.Obscene.Material","Embezzlement","Purse.snatching","Drug.Equipment.Violations","Credit.Card.Automated.Teller.Machine.Fraud","Sexual.Assault.With.An.Object","False.Pretenses.Swindle.Confidence.Game","Pocket.picking","Welfare.Fraud","Extortion.Blackmail","Stolen.Property.Offenses","Incest","Negligent.Manslaughter","Sodomy","Statutory.Rape","Theft.From.Coin.Operated.Machine.or.Device","Impersonation","Prostitution","Wire.Fraud","Assisting.or.Promoting.Prostitution","Purchasing.Prostitution","Bribery","Identity.Theft","Human.Trafficking..Commercial.Sex.Acts","Hacking.Computer.Invasion","Betting.Wagering","Animal.Cruelty","Gambling.Equipment.Violation","Human.Trafficking..Involuntary.Servitude","Treason","Federal.Liquor.Offenses","anti_lgbt","StatePop"
"1804",1804,1488602,2022,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","8/11/22",0,1,1,0,1,"White","Hispanic or Latino",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7365684
"1805",1805,1488607,2022,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","7/13/22",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Convenience Store","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7365684
"1806",1806,1488609,2022,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","7/8/22",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"Air/Bus/Train Terminal","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7365684
"1807",1807,1488627,2022,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","4/15/22",0,1,2,0,2,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Air/Bus/Train Terminal","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7365684
"1808",1808,1488645,2022,"AZ0072300","Phoenix","","City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","2/19/22",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Drug Store/Doctor's Office/Hospital","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7365684
"1809",1809,1468412,2022,"CA0390500","Stockton","","City","CA","California","Pacific","West","1C","Cities from 250,000 thru 499,999","6/27/22",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1810",1810,1470542,2022,"CA0360500","Montclair","","City","CA","California","Pacific","West","4","Cities from 25,000 thru 49,999","6/12/22",0,0,0,NA,NA,"Not Specified","Not Specified",1,"Destruction/Damage/Vandalism of Property",0,"Church/Synagogue/Temple/Mosque","Anti-Black or African American;Anti-Transgender","Religious Organization","S","M",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1811",1811,1470917,2022,"CA0490500","Santa Rosa","","City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","7/21/22",1,0,1,0,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Black or African American;Anti-Gender Non-Conforming;Anti-Islamic (Muslim)","Individual","S","M",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1812",1812,1471145,2022,"CA0120400","Ferndale","","City","CA","California","Pacific","West","7","Cities under 2,500","8/3/22",0,1,1,1,0,"White","Not Specified",1,"Aggravated Assault",1,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1813",1813,1471464,2022,"CA0370200","Chula Vista","","City","CA","California","Pacific","West","1C","Cities from 250,000 thru 499,999","9/9/22",0,0,1,1,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",0,"School/College","Anti-Transgender","Business","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1814",1814,1472317,2022,"CA0071600","Moraga","","City","CA","California","Pacific","West","5","Cities from 10,000 thru 24,999","5/22/22",3,0,0,NA,NA,"Not Specified","Not Specified",3,"Destruction/Damage/Vandalism of Property",3,"Residence/Home","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1815",1815,1472488,2022,"CA0090000","El Dorado","","County","CA","California","Pacific","West","9A","MSA counties 100,000 or over","5/10/22",0,1,1,1,0,"White","Not Specified",1,"Simple Assault",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1816",1816,1474199,2022,"CA0010200","Albany","","City","CA","California","Pacific","West","5","Cities from 10,000 thru 24,999","10/31/22",0,1,0,NA,NA,"Not Specified","Not Specified",1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1817",1817,1475287,2022,"CA0370900","National City","","City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","12/3/22",1,0,1,1,0,"White","Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Bisexual","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1818",1818,1476569,2022,"CA0070500","El Cerrito","","City","CA","California","Pacific","West","4","Cities from 25,000 thru 49,999","11/9/22",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Drug Store/Doctor's Office/Hospital","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1819",1819,1477897,2022,"CA0191200","Burbank","","City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","12/26/22",1,0,1,1,0,"Unknown","Not Hispanic or Latino",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Bisexual;Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Individual","S","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1820",1820,1478098,2022,"CA0412000","Foster City","","City","CA","California","Pacific","West","4","Cities from 25,000 thru 49,999","10/14/22",1,0,1,0,1,"Unknown","Not Specified",1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1821",1821,1478999,2022,"CA0371100","San Diego","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","12/20/22",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1822",1822,1484259,2022,"CA0090000","El Dorado","","County","CA","California","Pacific","West","9A","MSA counties 100,000 or over","12/15/22",2,0,1,1,0,"White","Not Specified",2,"Intimidation",2,"Cyberspace","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1823",1823,1485768,2022,"CA0010600","Hayward","","City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","12/9/22",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Intimidation",1,"Hotel/Motel/Etc.","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1824",1824,1486318,2022,"CA0301400","Newport Beach","","City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","12/16/22",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Parking/Drop Lot/Garage","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1825",1825,1486827,2022,"CA0200200","Madera","","City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","2/2/22",0,1,0,NA,NA,"Not Specified","Not Specified",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Gender Non-Conforming","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1826",1826,1487420,2022,"CA0100500","Fresno","","City","CA","California","Pacific","West","1B","Cities from 500,000 thru 999,999","12/8/22",1,0,1,1,0,"Unknown","Not Specified",1,"Intimidation",1,"Church/Synagogue/Temple/Mosque","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group);Anti-Transgender","Individual","S","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1827",1827,1487422,2022,"CA0200100","Chowchilla","","City","CA","California","Pacific","West","5","Cities from 10,000 thru 24,999","4/24/22",0,1,1,1,0,"White","Hispanic or Latino",1,"Aggravated Assault",1,"Residence/Home","Anti-Black or African American;Anti-Transgender","Individual","S","M",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1828",1828,1488932,2022,"CA0570300","Woodland","","City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","9/4/22",3,0,1,1,0,"White","Not Hispanic or Latino",3,"Intimidation",3,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1829",1829,1490266,2022,"CA0120500","Fortuna","","City","CA","California","Pacific","West","5","Cities from 10,000 thru 24,999","7/6/22",1,0,0,NA,NA,"Not Specified","Not Specified",1,"Intimidation",1,"Convenience Store","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1830",1830,1490316,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","1/22/22",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Government/Public Building","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1831",1831,1490343,2022,"CA0380100","San Francisco","","City","CA","California","Pacific","West","1B","Cities from 500,000 thru 999,999","1/27/22",1,0,1,1,0,"Black or African American","Not Specified",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1832",1832,1490375,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","2/25/22",1,0,1,1,0,"White","Multiple",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1833",1833,1490377,2022,"CA0400600","San Luis Obispo","","City","CA","California","Pacific","West","4","Cities from 25,000 thru 49,999","2/3/22",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1834",1834,1490421,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","3/18/22",1,0,1,1,0,"Black or African American","Unknown",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1835",1835,1490434,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","2/6/22",1,0,1,1,0,"Unknown","Hispanic or Latino",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1836",1836,1490442,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","3/23/22",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1837",1837,1490470,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","3/24/22",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1838",1838,1490479,2022,"CA0380100","San Francisco","","City","CA","California","Pacific","West","1B","Cities from 500,000 thru 999,999","4/25/22",0,1,1,0,1,"Multiple","Hispanic or Latino",1,"Aggravated Assault",1,"School-Elementary/Secondary","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1839",1839,1490480,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","4/22/22",1,0,1,1,0,"Multiple","Not Hispanic or Latino",1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1840",1840,1490505,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","4/27/22",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1841",1841,1490509,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","4/15/22",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1842",1842,1490534,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","4/24/22",1,0,4,4,0,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1843",1843,1490542,2022,"CA0150200","Bakersfield","","City","CA","California","Pacific","West","1C","Cities from 250,000 thru 499,999","4/14/22",1,0,0,0,0,"Unknown","Unknown",1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
"1844",1844,1490565,2022,"CA0194200","Los Angeles","","City","CA","California","Pacific","West","1A","Cities 1,000,000 or over","5/22/22",2,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",2,"Highway/Road/Alley/Street/Sidewalk","Anti-Transgender","Individual","S","S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39040616
